name,address,hash,license,date,compiler,evm,transactions,balance,length
Transfereuim,0xc4c1f484b6dc3edb27f3a208735dc96ac9c03bdd,166579748ab4b820,MIT,2020-05-14_19-22-31,v0.4.15+commit.bbb8e64f,Default,12,0,3863
GiftOfCompound,0x8cb0a2e296249e2c1b2a971bf5514904d6a36108,7624315ef68d260c,MIT,2019-11-02_09-45-37,v0.4.26+commit.4563c3fc,Default,1,0,3660
UtilitiesRegistry,0xe184792acbef4a5ac08139159067218df4b5a3f1,8cc0e1f4ea6868d,MIT,2019-10-30_08-32-52,v0.4.24+commit.e67f0147,Default,2898,0,1761
TokensView,0x0901f6530fe9b2ff3e50dc62b70e6bcb79c8b1ba,c7a6d533463b1c6,MIT,2019-09-27_20-34-26,v0.5.11+commit.c082d0b4,Default,1,0,3067
AuthereumAccount,0xAe1710e83211dECB356F031A9346a24eF55055E0,4659fc400163488d,MIT,2019-09-27_19-00-30,v0.5.8+commit.23d335f2,Default,1,0,16003
Natretix,0x081f5489a66d3c75d615040fddd64d9ba1e74e76,11919a9245f96eed,GNU GPLv3,2020-03-27_16-51-52,v0.4.24+commit.e67f0147,Default,2,0,5775
Staking,0x7fe1f327b4c8fcf6343ecd4009ce9d07ce7962ae,3c8e0d76c0ab6c34,MIT,2019-12-12_15-07-59,v0.5.0+commit.1d4f565a,Default,3,0,2461
DappHeroTest,0x29f7324836a88d04ce760e240e6cd7f0780aa255,3656fad67dd7ce1b,MIT,2020-02-02_17-12-22,v0.5.0+commit.1d4f565a,Default,1,0,2168
KASHDESK,0x928d12b6537ab5f7486101375b0715e1facea1c9,4e05c03e50f00313,MIT,2019-09-17_06-47-09,v0.5.1+commit.c8a2cb62,Default,5,0,9257
HEXPOOL,0x6dd5d747ae12a1223e455e6da97e53a374e82fea,38e24990d7742cab,GNU GPLv2,2020-02-17_11-21-35,v0.5.13+commit.5b0b510c,Default,2,0,18719
LavaWallet,0x5c5ca8c79bf69a5449f1f621215e9cfc91189cc5,3b6f46644c14d628,MIT,2020-01-19_02-37-43,v0.5.16+commit.9c3226ce,Default,18,0,7417
JDQJ,0x372e082bc6b0575ee1411624ff18ae0df2c24a13,4a466f8176386110,MIT,2020-03-28_04-26-01,v0.4.26+commit.4563c3fc,Default,231,0,2537
MainnetProxy,0x20306be1fbb05064956514aa687f6ab1bee54e7d,3695d79b36e34033,MIT,2020-03-03_00-34-01,v0.6.1+commit.e6f7d5a4,Default,115,79109870000000000,1443
GX_Exchanges_Funds,0x8b358980ff79fdf1f875fd6bc58dba7f7f0cdc98,477635cecc0c78be,MIT,2019-09-20_08-55-03,v0.5.7+commit.6da8b019,Default,1,0,587
CryptoProjectsToken,0xfc86c646d2c90e38e0f0af6d0baee4ea95aa4893,4132f8c02a731c87,MIT,2020-03-11_15-43-38,v0.5.16+commit.9c3226ce,Default,48,0,5496
ERC20PaymentSplitter,0xC072b9E095A8Ae1306199A6d85857c98E0761Cfc,104a14f57ac8850c,MIT,2019-10-01_16-58-54,v0.5.2+commit.1df8f40c,Default,1,0,1079
flashIt,0x420eb07beff2e0d90236db7ebcbe1e52ac0a8e0c,65c5de662054a95a,MIT,2020-05-05_20-02-39,v0.4.26+commit.4563c3fc,Default,1,0,864
Ev5,0x6e452121b2cecb231ab95756f2bb034d8d07f5c2,5f8aaa4b194120ee,MIT,2019-09-29_06-49-03,v0.5.11+commit.c082d0b4,Default,8807,100000000000000,19850
RestrictedTransferAgent,0x4bc9502c4F27c44D064C470A0EbddDe55a7972F4,1d5080d54195c5ea,Apache-2.0,2019-08-09_16-26-30,v0.4.24+commit.e67f0147,Default,1,0,781
LockTokens,0x3bcdcce9b65c3af4764609c76bd3ac035d130a0c,787a01a591545c8e,MIT,2019-10-13_11-17-35,v0.5.12+commit.7709ece9,Default,2,0,2022
ERC20Chocolate,0xd74ca67f1100169df149799ad57549bcfa08bcc7,169a74b7a6e83ba8,MIT,,v0.5.7+commit.6da8b019,Default,0,0,8207
ETODurationTerms,0xaa5465aea57f365506149a5e995bbe51d8856b94,41e93b74382a9c9e,MIT,2019-10-03_17-36-18,v0.4.26+commit.4563c3fc,Default,1,0,435
P2TOKEN,0x5e488b5d545731668727d826e58a9d64e097827d,10bad1f5c1278bc0,MIT,2019-08-21_19-34-58,v0.4.25+commit.59dbf8f1,Default,403,0,8105
WAN,0xf65d90c51fa231340ecf5c4e3022e594848a805f,5a7c902213aaa89c,MIT,2020-03-28_10-22-39,v0.4.26+commit.4563c3fc,Default,4,0,4019
PXSToken,0x06be577e3a6cc2cfaa6140b7d2e8a5ec61887439,2325f4ec9e27976e,MIT,2020-01-09_07-55-28,v0.4.20+commit.3155dd80,Default,7,0,2816
CurveExchangeWrapper,0xc8f1dc5f659238389afcf14372f72a84e60e664b,6c6c16ce531cd057,Apache-2.0,2020-06-08_21-06-38,v0.5.16+commit.9c3226ce,Default,1,0,3066
DZCustomZap1_Calavera,0xe4589bc9d181d1c43781923f6653c1eed5817d12,1219916dededa184,GNU GPLv2,2020-02-22_12-43-17,v0.5.16+commit.9c3226ce,Default,10,0,9227
TrustListFactory,0x98d5ec13d08e5796de7191c1719d6d5bdec4a74c,4651193f42525ab7,MIT,2019-10-27_17-17-56,v0.5.10+commit.5a6ea5b1,Default,11,0,6389
BrokerV2,0x5a86Fd48ADDB990bf06A55fa68331E751Bb19890,20891940ca6dfa5c,MIT,2019-09-04_11-24-20,v0.5.10+commit.5a6ea5b1,Default,28,65511548086243262,23274
Token,0xd3563d17d427c8d8b87b52f99e9af697c0d46b93,35c30977cbb65b55,MIT,2020-01-22_23-56-51,v0.5.0+commit.1d4f565a,Default,49,0,6914
HEX3D,0x69c70ef84637e7584c6b20b41ed4665806d9f85c,426106a2d47dbf18,MIT,2019-12-07_21-54-10,v0.4.25+commit.59dbf8f1,Default,51,22734467076626847,13494
lexDAOetherEscrowFactory,0x8b861797b3b67b8017ad7f251afff9bcf492110e,52516fd6364d0b4a,MIT,2019-11-22_20-31-39,v0.5.9+commit.e560f70d,Default,12,0,5695
ToiletPaperToken,0x220f3164be02f0a89dfddf48f5cbf30c60dbd512,21d506605770fdc0,GNU LGPLv3,2020-04-01_18-46-47,v0.4.19+commit.c4cbbb05,Default,3,0,2923
yCurveExchange,0x499346e4232c392253f6f74aab0ae1f57825105f,3c96f16ee0b75175,MIT,2020-03-10_06-29-21,v0.5.16+commit.9c3226ce,Default,6,0,24163
RebalanceAuctionModule,0x56db0438b1341e81e4c6e62f875fc3607fd1b911,194282f9602bfd97,Apache-2.0,2019-08-14_20-04-05,v0.5.7+commit.6da8b019,byzantium,184,0,4850
Migrations,0xa02BbBab0961f011D7a7AC45d2D30F2Ed8f51b08,94937207f145b97,MIT,2020-02-08_00-11-47,v0.5.16+commit.9c3226ce,Default,3,0,695
SmartexOracle,0xADCffd0F6d92139D99e10ED35559EDFb1Fb9c106,30b21430f7daa646,MIT,2020-03-19_13-27-33,v0.5.12+commit.7709ece9,Default,708,0,2272
Trader,0xe554eccbb90dc0e8bc0a62de81ddd6d2087c7713,683a711051c8b09,MIT,2020-04-30_22-13-46,v0.4.26+commit.4563c3fc,Default,10,0,3763
EtherWin,0xe15778faf0990795de991c4917fd97896971b898,49a82c08204a6591,MIT,2019-11-07_06-50-48,v0.5.9+commit.e560f70d,Default,27,0,10540
TokenMintERC20Token,0xcD8bA1A10ebc14dAc49b6f235c69d3AB9e1E51a5,4bc70d9d0f1a994e,GNU GPLv3,2020-06-02_18-42-06,v0.5.0+commit.1d4f565a,Default,6,0,4852
Agent,0x3a93c17fc82cc33420d1809dda9fb715cc89dd37,6b7e8c586c851518,GNU GPLv3,2020-01-14_09-37-50,v0.4.24+commit.e67f0147,Default,1,0,19180
MessageBus,0x0b71bb83d2814633f7dfeb9cb5c4c2e63be215ed,5ad27685fb732c40,Apache-2.0,2019-03-24_18-14-01,v0.5.3+commit.10d17f24,Default,1,0,6975
InstaAccount,0xcC662503e43327d9793e5770A845316E312d71b9,46a8b0a36fb3de50,MIT,2020-03-22_16-17-03,v0.6.0+commit.26b70077,Default,1,0,6624
Hera,0x46154d54b073ed1f5fc11ac8bdc0a8318003d604,3ec2b6b3b3c256fa,MIT,2019-08-21_11-25-22,v0.5.1+commit.c8a2cb62,Default,3,0,1460
SafeMath,0x7de33b2672efb11fde366dae96bd63b985bce186,30feee6328b36f31,MIT,2020-01-20_15-01-27,v0.5.11+commit.c082d0b4,Default,1,0,85
PTSERC20,0xc892d744d1e3766772c36346a85d6fa06aa5f25d,73b6040cb2ffa09d,MIT,2020-02-14_09-15-05,v0.4.26+commit.4563c3fc,Default,1,0,4441
UniBitcoin,0x8c2c8b49a74d3d9d513df995bd0131e543c5ea63,377f482e7ffca567,MIT,2020-06-07_19-34-45,v0.4.26+commit.4563c3fc,Default,242,0,6029
MerkleTreeGenerator,0x76562bD67452359b68fACbfa2d0cc9c1999F566C,536d9676e400c743,MIT,2020-05-20_08-04-04,v0.4.26+commit.4563c3fc,Default,1,0,5000
Aggregator,0x5d4bb541eed49d0290730b4ab332aa46bd27d888,7e75783abffbe6af,MIT,2020-03-16_16-28-51,v0.4.24+commit.e67f0147,Default,853,0,11273
GemJoin,0x2f0b23f53734252bda2277357e97e1517d6b042a,c10745aff4c15c2,GNU GPLv3,2019-11-13_20-21-23,v0.5.12+commit.7709ece9,Default,363,0,3462
FerrumToken,0xe5caef4af8780e59df925470b050fb23c43ca68c,3e5dbbddbb3c2558,MIT,2019-07-30_04-29-24,v0.5.1+commit.c8a2cb62,Default,10000,0,5177
NextUSD,0xcc8036a51af82fef08cb60c5cb292ce537e5f1da,3c38d473098078ea,MIT,2020-04-18_10-51-50,v0.4.23+commit.124ca40d,Default,15,0,11626
TUB_contract,0xb05c25983ef77a65b0effbdd261596bbecfa638a,753f2c88b000495,Unlicense,2019-09-27_13-44-07,v0.5.2+commit.1df8f40c,Default,17,0,3362
Airdrop,0x88fa999e81b62989fdeeb4a9426433c67caca1fd,3389c96ca60c4f36,MIT,2020-01-24_08-28-36,v0.5.0+commit.1d4f565a,Default,1,0,936
yUSDT,0xa1787206d5b1be0f432c4c4f96dc4d1257a1dd14,25101cb1278e1d7e,MIT,2020-01-30_15-39-53,v0.5.12+commit.7709ece9,Default,54,0,24570
DSGuard,0xb70f49d87752708b04d545bdd479ae13ba831321,20ee3692c71f1904,MIT,,v0.5.16+commit.9c3226ce,Default,0,0,2543
DharmaKeyRingUpgradeBeacon,0x0000000000bda2152794ac8c76b2dc86cba57cad,651764115af108aa,MIT,,v0.5.11+commit.c082d0b4,Default,0,0,111
MCDOpenFlashLoan,0x86e132932566fb7030eef19b997c8797de13cfbd,38b940b6991086c4,MIT,2020-03-24_11-17-41,v0.5.17+commit.d19bba13,Default,1,0,18372
UniswapWethLiquidityAdder,0x9eb7edcb32793599a31bf78224bc0ea3318cc726,731491313a02ba51,MIT,2019-08-16_11-15-38,v0.5.10+commit.5a6ea5b1,Default,3,2,963
SmartToken,0xb2d679f6d676f173faf3670a074b2c3a6d7ebe28,7925f795450bed89,MIT,2020-03-07_18-13-19,v0.4.26+commit.4563c3fc,Default,3,0,6843
TokenSale,0xa96624bd4bd96aab5fcfb34e7029893b54fed0fe,6227fd4130ca7234,MIT,2019-08-05_10-48-22,v0.5.8+commit.23d335f2,Default,73,0,4385
ZENToken,0x2946aeb1018eb5edc1cbbd8955c809f095507a29,2eca0dc67f42aa22,MIT,2019-11-18_13-02-10,v0.4.25+commit.59dbf8f1,Default,2,0,4959
Lungprotocol,0xee0f286776639cd363da810daf3e0623f82576b0,7591dcb71a2e44ce,MIT,2020-05-02_01-08-28,v0.4.18+commit.9cf6e910,Default,38,0,5596
CITSToken,0xd6737002b4125b9a3f47Bc3f3d796CDeFcfbC922,132d7e5a669e0d49,Apache-2.0,2020-05-27_23-51-16,v0.5.12+commit.7709ece9,petersburg,2,0,8512
AToken777,0x3f45adf1f22e89d2084414e52d0872136e3f74ab,70f4c978787d481f,MIT,,v0.6.5+commit.f956cc89,Default,0,0,13789
HBTCToken,0xa4ca8d3ebf889cffc6b9d360b9c2cd3e0493b5a6,4bfdee0df2b87cd,MIT,2020-03-27_22-32-44,v0.5.2+commit.1df8f40c,Default,3,0,6489
RealCoin,0x95cfbe3fc68a2544faa7edea33c65ccd80a8a1f8,7966ffa7058a4ef9,Unlicense,2020-04-17_14-45-31,v0.4.24+commit.e67f0147,Default,1,0,6388
SponsorshipsMinter,0xF6942Db401abFbaBA0252c15c25FC3729D1A467b,69bb112a12ecdabe,MIT,2019-11-23_08-43-52,v0.5.0+commit.1d4f565a,Default,6,0,8376
Token,0xDFF36f2Dab92F36B54a728ffE475C590d32772e1,27c95a9ce0fcf98d,MIT,2020-03-10_22-56-07,v0.5.16+commit.9c3226ce,Default,1,0,5496
OPET,0xadab1712af894ddd5c637143a0451bb27dbfd087,6f89a1e3b3e524d7,MIT,2020-04-21_11-13-30,v0.5.11+commit.c082d0b4,Default,6,0,8607
VokenPublicSale2,0x2fa51d35d6731eb4e0e26229f0180e2d249ea0a5,2087f30e8cdee81,GNU GPLv2,2019-09-06_18-49-52,v0.5.11+commit.c082d0b4,Default,1,0,15080
GnosisSafe,0x34CfAC646f301356fAa8B21e94227e3583Fe3F5F,3ace104eb19e0017,MIT,2019-12-10_19-19-01,v0.5.14+commit.1f1aaa4,Default,1,0,24040
Ultron,0x5b8c347b2ed372342532f5f7e0d97b02fb3f898b,45a0271557c96dcb,MIT,2019-09-26_13-08-42,v0.4.20+commit.3155dd80,Default,21,0,3151
CompImport,0x8905ff67286639c5d4414267731f3e0e850b6b46,4822b782b9c23700,MIT,2019-10-15_22-38-46,v0.5.7+commit.6da8b019,Default,1,0,6275
MACH,0xb119ce94d098c18fe380904c24e358bd887f00be,2e216e523063eb91,MIT,2019-10-07_06-17-21,v0.5.11+commit.c082d0b4,Default,9256,0,13745
RippleAlpha,0xe019681c8a189184826fe17f86c1725e2940c4ce,11b65d88037cf78c,MIT,2019-12-02_02-59-35,v0.5.11+commit.c082d0b4,Default,5008,0,4320
ChiSpender,0x66718faccc5d6bd88cdf78797f9ecdb8745dae54,22d83b2622023267,MIT,,v0.5.17+commit.d19bba13,Default,0,0,769
ASTOSCH,0x4F8a351743cDF9293993d8a1DCdE747253EBF8FB,14ad24851e4a13ef,MIT,2020-05-11_08-55-13,v0.5.0+commit.1d4f565a,Default,1,0,10958
Token,0xadb28a7c1cb00884952fd10898495530eba6f27a,ccdd5b9b77a7caa,GNU GPLv3,2019-09-02_15-35-30,v0.5.11+commit.c082d0b4,Default,3,0,5579
PrinCoin,0x9816eeab714289d5fb1f2464852ea155bb62ff72,6dddbcbc26f27dd2,GNU LGPLv3,2019-08-27_22-42-26,v0.4.16+commit.d7661dd9,Default,1,0,4736
XanPool,0x8dc6ed015579167d181e86ae9c324943c7360d7f,203932afe769409b,GNU GPLv2,2019-11-17_09-44-39,v0.4.26+commit.4563c3fc,Default,997,0,4576
Staking,0x0ba48bb1994b33c2563385f5b3e5d5daabbbf345,792b8ae4275ca313,MIT,2019-08-27_14-46-47,v0.5.8+commit.23d335f2,Default,2,0,7890
SJBToken,0xd9e92fe542963ca3bec0d9f705eb716171650c55,2b78633583378849,MIT,2020-03-18_08-36-04,v0.4.26+commit.4563c3fc,Default,400,0,2537
CRK,0x8fe6736c0bb4bcbd7d8156963cb247f8a6b8d5a0,41886262d261b7c5,MIT,2019-08-14_18-48-00,v0.5.8+commit.23d335f2,Default,10,0,6598
Vyper_contract,0x0d8fc15b6fefc278ff642861df51b45607330871,3865ac09e2c9b9a0,MIT,2020-04-08_15-53-48,vyper:0.1.0b17,Default,1,0,2749
ArcadeMint,0xa97a952c2b45cf65fc79d77e2be41ed49269de18,f5a5629278e305d,MIT,2019-09-19_10-39-03,v0.4.21+commit.dfe3193c,Default,581,0,1637
Tribezcrafting,0x3c5916c40c13ba2a80b66eeddc0b8cedd5e647c7,70edbaf8bcfa3f4e,MIT,2019-11-10_10-23-26,v0.4.24+commit.e67f0147,Default,11,0,2929
DepositToken,0xac4c4b8525Ba6e815586bf7EBc4B3fC8bCE647C1,75be66c47609556d,MIT,2020-04-17_16-35-51,v0.5.1+commit.c8a2cb62,Default,1,0,19082
GovernanceMigratable,0xfb7ba43b1e47a3a275a07e420e09572286f94a17,6f8bd873790761bd,MIT,2020-01-23_06-17-50,v0.4.26+commit.4563c3fc,Default,1,0,3943
test,0x20742a321f79dd6f57c1c6d5ed3faf3f7db76ea8,1f902e32ac610501,MIT,2019-09-13_05-31-15,v0.5.10+commit.5a6ea5b1,Default,2,0,235
ZTokens_ERC20,0x07b1f172268e1737c3176b50033dcbd7755284ee,74d3bacb6d709620,MIT,2020-04-26_20-39-29,v0.5.10+commit.5a6ea5b1,Default,543,0,4705
BITCOINBAKE,0x4340b48b1a7a83a5b355ed4ce50559eeb8a91836,54661ff825a917bb,MIT,2020-05-14_07-11-44,v0.4.24+commit.e67f0147,Default,4,0,5775
PresaleVault,0x4C419396993fBE5fCf3d3B0e950E2C59B143E8e1,77f85c46d2861b0a,GNU LGPLv3,2019-09-27_11-16-16,v0.5.11+commit.c082d0b4,Default,1,0,5596
ethBank,0xf3fa62dd25504a7b05300a1ddd56a22a100fd4df,c739ae0de56f2bc,Unlicense,2019-08-27_19-03-34,v0.5.1+commit.c8a2cb62,Default,10000,656456700,10537
EtherBoxLevels,0xd75b02dc969182fd9a8cbc4f12f3502c61802747,6cc41051d4a603b5,GNU GPLv3,2020-03-28_16-40-51,v0.5.17+commit.d19bba13,Default,8,0,1565
RecoverableWalletFactory,0x10753aeb1cFe93B257fa422c940668bbF765dAf3,194f255fdcabcb78,Unlicense,2020-03-07_08-02-26,v0.6.2+commit.bacdbe57,Default,1,0,7142
FixMarketPlace,0x0463d394d383f8e56561120ff00834fef8a5afac,21df4ccd982efb44,MIT,2020-02-22_12-54-40,v0.5.16+commit.9c3226ce,Default,27,0,8018
PieDAOPieAdapter,0x8342228044fd5dc6fcf6b1c9a466da83dea28ae1,3f53fc342ae9cd72,GNU LGPLv3,2020-04-21_20-35-34,v0.6.5+commit.f956cc89,Default,1,0,618
RIZIN,0xa13d570cea90d9ae0aae2c2bba975645bc82ae85,2256f5ad86002843,MIT,2020-03-24_20-29-17,v0.4.18+commit.9cf6e910,Default,2,0,8968
BasicResolver,0x42be87ab95032f26c2badccf32a7ec2f59431950,564098baf12f6b80,MIT,2020-05-01_01-32-21,v0.6.0+commit.26b70077,Default,1,0,1114
TokenERC20,0x5d63846de87179ebfed8b9c512d503c07516d94d,6bbd0c3c90b036d6,MIT,2019-11-06_12-20-57,v0.4.16+commit.d7661dd9,Default,25,0,2579
OxHKDToken,0x09af99b655e39b0469782af86502694a1fbcf2be,4fe5cc68ff95e351,MIT,2019-10-24_06-44-31,v0.4.26+commit.4563c3fc,Default,2,0,5775
WethDeployer,0x91295a8493fd0e368db5f248b25ea1cb4ea52e84,51eccd9092cf5301,MIT,2020-05-26_06-40-20,v0.6.8+commit.0bbfe453,Default,2,0,7265
MolochSummoner,0xebb8d5e101df39e4df0913c2cf18223cdfab64d0,4050c212286dfed7,MIT,2020-06-04_03-52-03,v0.5.12+commit.7709ece9,Default,1,0,24144
DocumentRegistry,0x59637a3ad712406cd41cda1549be177c93330ee4,7bd8c9356fe8ad63,MIT,2019-10-28_14-32-25,v0.5.8+commit.23d335f2,Default,1,0,9008
IownToken,0x555d051538c7a13712f1f590fa6b4c176ca4529f,4e49b9b591c2fb29,MIT,2019-10-06_12-35-50,v0.5.11+commit.c082d0b4,Default,1095,0,20831
SUNToken,0x820fdda87a6fae864d3da0c2d9819b9e50a87fc9,2fe94f571bc5db7a,MIT,2020-04-28_11-04-53,v0.4.11+commit.68ef5810,Default,3,0,5734
LockTokens,0xe6b119bffd221e4f8fd3e81d0eee6cc0e49d16d5,22c843382b9045a7,MIT,2019-10-13_11-15-27,v0.5.12+commit.7709ece9,Default,2,0,2022
ESM,0x0581a0abe32aae9b5f0f68defab77c6759100085,62218e61cf510aca,GNU GPLv3,2019-12-05_12-04-19,v0.5.12+commit.7709ece9,Default,1,0,2034
Metrics,0xfefc8ffb329b6dfe755d24f86a19f604cebdf3ce,43e3982c9df10360,MPL-2.0,,v0.5.16+commit.9c3226ce,Default,0,0,178
lexDAOetherEscrowFactory,0xf8bb603941d555559a6b7b6a406dee5db8c8802f,684fdea90906cc5c,MIT,2020-01-18_02-34-32,v0.5.11+commit.c082d0b4,Default,15,0,5522
InstaMcdMigrate,0x6254146660259b6077f5cc1260d607d688f70bf8,7a9c34f89da069f9,MIT,2019-11-19_02-03-07,v0.5.8+commit.23d335f2,Default,1,0,16100
MarginSwap,0xd6a59016d2463ebe97e2156f5b87090b5648614a,3572a4153a4c331a,MIT,2019-09-21_02-53-56,v0.5.10+commit.5a6ea5b1,Default,1,0,4077
OrchidLottery,0xf28ee3675d0c9fe8f29abd25da4ae0d940fe8239,6bd2032ddc1b441,GNU GPLv3,2019-12-02_14-28-22,v0.5.12+commit.7709ece9,Default,11,0,11265
SharesFactory,0x099ca2CED330cea3cDce7355150495Ae750C9B4E,25f4a8bdb7e7feb9,GNU GPLv3,2020-02-15_00-29-51,v0.6.1+commit.e6f7d5a4,istanbul,1,0,5903
ERC20Token,0x35db23f13fcb523d49a06e53092ccdf22f1fd70e,6d93e47b040f0e5f,MIT,2020-04-26_21-37-41,v0.5.10+commit.5a6ea5b1,Default,1,0,5939
HashnodeTestCoin,0x7ed3dc4aa9c1c36c30e346dcb1c11b541993dcde,4d9b205eb1e24b72,MIT,2019-09-22_06-01-26,v0.4.26+commit.4563c3fc,Default,3,0,4366
SimpleToken,0x4f25e9710d006ccdce7d583492eab3d9ca24b3e3,1f8b76c54034a8a9,MIT,2019-10-02_03-09-58,v0.5.11+commit.c082d0b4,Default,32,0,4320
ECC,0xaBa2BC503c275142dd89dAb076fe65b67b3a4fEe,3f230df51d950de0,MIT,2020-01-16_09-17-17,v0.4.24+commit.e67f0147,Default,4,0,5775
Exchange,0x7A6425C9b3F5521BFa5d71Df710A2FB80508319b,129a8e24a9815fc7,Apache-2.0,2019-08-29_13-52-29,v0.4.24+commit.e67f0147,byzantium,7645,301000000000000000,18915
BEECOIN,0x2d2b7929731c926f8ce373a78863080e9ad53356,3b489f6d4353440a,MIT,2019-12-08_18-26-48,v0.4.21+commit.dfe3193c,Default,11,0,2883
E20Incentive,0x55f2623e8f15231a811c57761559872bae4cc960,769ec9ac3b67248b,GNU GPLv3,2020-01-02_21-38-17,v0.5.11+commit.c082d0b4,Default,4,0,4837
TICOEXCHANGE,0x60c409d9135aae95d53b44fef6adf371db9260fb,35463f5337c1abde,MIT,2019-11-15_08-24-14,v0.4.18+commit.9cf6e910,Default,1,0,2260
RichDad,0x7e99e6CeaDc740dAC502237107B43895517Af190,2ad563bcb5402fea,GNU GPLv3,2020-06-09_17-53-56,v0.6.8+commit.0bbfe453,Default,2802,64211498514939579685,21429
ATestnetConsumer,0xf3dabd468b11e08d9d60e2afd9aa0b41a161564a,5a5e20066b8a765a,MIT,2019-08-07_19-58-43,v0.4.24+commit.e67f0147,Default,2,0,6555
BoethinToken,0x576be77b1af41af31aacbf345ce7ea7e14ebd08c,3612b66df78d5c0e,MIT,2019-10-16_15-19-26,v0.5.12+commit.7709ece9,Default,38,0,3211
ERC20ext,0x191e2c947a37816a75c7db1d6d14dd9974583a6b,5c826de87ec6f0a,MIT,2019-10-22_10-34-19,v0.5.11+commit.c082d0b4,Default,45,0,8387
ZEBELLION,0x98a1208a9287e378d329225836b823481d890409,41b6f7051065d0e0,MIT,2020-03-19_13-48-10,v0.5.10+commit.5a6ea5b1,Default,1373,0,4698
RockeTraffiCoin,0xa422273de3b1e70b876f80e406445c9346a375db,bf0c9a05a22d8cf,MIT,2020-01-17_07-21-52,v0.4.26+commit.4563c3fc,Default,10,0,5023
Staking,0x7df50deabb5c7e10172e152ad3300be25a9d3073,5b609cb220c4d4c,MIT,2019-12-12_15-08-37,v0.5.0+commit.1d4f565a,Default,3,0,2461
lexToken,0x5c99759f77bc7e16fcc2ae107fef9bd8b8762bc5,5d85c8df67fa0561,MIT,,v0.5.14+commit.1f1aaa4,Default,0,0,11423
MarketFactory,0x6fbb138ac2e9f780826ed10cc05211d9506d8ad9,3ddeb254a3fcff5f,MPL-2.0,2020-03-11_02-09-14,v0.5.16+commit.9c3226ce,Default,1,0,11169
DAIProxy,0x5C0336451b65bf3a9cAF6A69D04007Efc6964E2e,198c1a733c7c7282,GNU GPLv3,2019-09-24_09-47-23,v0.5.10+commit.5a6ea5b1,byzantium,7,0,6104
AQUA,0x0ca0d1d286bcd99d8c48b3ac71269b793b45dab3,6bf0adfa525cb433,Unlicense,2020-01-22_16-04-56,v0.4.18+commit.9cf6e910,Default,2,0,5596
PONX,0x44585bbddd111dc642abb19947573dfa389a8d5b,123f1e72fc995894,MIT,2019-12-01_10-32-40,v0.4.24+commit.e67f0147,Default,1,0,508
Wrapper,0xac1610ca59071f963c0f80adc143e98d52853882,1aa5a3d93f930ce1,MIT,2020-05-19_15-37-42,v0.5.2+commit.1df8f40c,Default,1,0,5813
PiggericksShop,0x1b80c5d3a76176c7119558a6b4b250a6421e893b,384cef621b068ada,MIT,2020-06-08_10-59-16,v0.5.16+commit.9c3226ce,Default,9,636849314923883210,4621
TokenBank,0x31a458d9c6979218a2fa9630e57207fb4ccd98d9,6e510ac72305cb0e,MIT,2019-10-14_11-27-45,v0.5.11+commit.c082d0b4,Default,45,0,7410
Cardma,0x19933559f653b193dd5f3d82685d5b04e726f5e9,4ad15a8ec9d38342,MIT,2019-12-19_03-11-17,v0.5.12+commit.7709ece9,Default,715,93103510000000000,10063
OCToken,0x603D3D9c51BA24757412aeB4cB4Fa58A35C7acDE,19af276aa439532d,Unlicense,2020-05-01_11-59-01,v0.4.26+commit.4563c3fc,Default,2,0,4307
DMEX_Trading,0xab8513802ee8d1958f04d181926bc33e5030d478,7790e7d295368849,GNU GPLv2,2020-02-13_08-53-19,v0.4.26+commit.4563c3fc,Default,783,0,23801
cryptococktailcoin,0x7038d3f7bebe25688b5e8b796024b54620a84384,2694b13096eb005c,MIT,2019-08-20_16-23-44,v0.5.11+commit.c082d0b4,Default,124,0,3969
ALLToken,0x46c4d3fd8c64525896f3d9dda04af0996ae7eda5,229d5922959c5b07,BSD-3-Clause,2019-11-15_08-39-51,v0.4.19+commit.c4cbbb05,Default,2,0,2184
JJKcoin,0x73f76fb521799305111d6846f03fce037a9f350d,7c52aa4fa7a2739f,MIT,2019-10-21_11-49-35,v0.4.24+commit.e67f0147,Default,2,0,2186
InstaMcdMigrate,0x966f98362aab7258eefd629308b1a6f742dd5da6,442688cf6b36da32,MIT,2019-11-21_19-25-52,v0.5.8+commit.23d335f2,Default,1,0,16417
StandardToken,0x5b30658dabc353214793f049133e61164c56ba77,1990ab9cd86722a5,MIT,2019-11-15_04-42-30,v0.4.19+commit.c4cbbb05,Default,1,0,995
IPSCRYPTO,0xbb8ee12a628d472475811c6a205e2c7fbd001991,6cb02919e048699a,MIT,2020-03-06_08-46-55,v0.5.16+commit.9c3226ce,Default,1,0,4461
LAOtoken,0x3a30df8820d0ffd0e2f37a256c833746c87a6816,5b75daec6d16da38,MIT,,v0.5.14+commit.1f1aaa4,Default,0,0,17411
CompoundImportTaker,0x49f9b47af73c0e73ffd9fe0057e3fcb6e3ec4119,7f1693572e4cc3ab,MIT,2020-06-09_12-37-34,v0.6.6+commit.6c089d02,Default,1,0,4268
SafeMathLibExt,0x9C286dEA9B48E15fcfA764A37Dc9b9D11d7DF8e5,241c26a9006a296f,MIT,2019-08-04_14-51-41,v0.4.11+commit.68ef5810,Default,1,0,422
